Strain,Mutations,Number/ID,Levo Conc.,Date Recorded,Time,Well Number,Well Reading
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,10-Nov,11:29,F9,0.167
BW25113,wt,JOE6970,5 ng/mL,10-Nov,11:29,G4,1.358
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,10-Nov,11:29,G5,1.296
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,10-Nov,11:29,G6,0.24
BW25113,d_acrAB,JOE6975,5 ng/mL,10-Nov,11:29,G7,0.239
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,10-Nov,11:29,G8,0.23
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,10-Nov,11:29,G9,0.252
BW25113,wt,JOE6970,0 ng/mL,10-Nov,11:29,H4,1.333
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,10-Nov,11:29,H5,1.26
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,10-Nov,11:29,H6,1.321
BW25113,d_acrAB,JOE6975,0 ng/mL,10-Nov,11:29,H7,1.612
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,10-Nov,11:29,H8,1.613
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,10-Nov,11:29,H9,1.563
BW25113,wt,JOE6970,80 ng/mL,15-Nov,11:29,A4,0.142
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,15-Nov,11:29,A5,0.125
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,15-Nov,11:29,A6,0.114
BW25113,d_acrAB,JOE6975,80 ng/mL,15-Nov,11:29,A7,0.115
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,15-Nov,11:29,A8,0.118
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,15-Nov,11:29,A9,0.112
BW25113,wt,JOE6970,40 ng/mL,15-Nov,11:29,B4,0.217
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,15-Nov,11:29,B5,0.141
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,15-Nov,11:29,B6,0.122
BW25113,d_acrAB,JOE6975,40 ng/mL,15-Nov,11:29,B7,0.122
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,15-Nov,11:29,B8,0.127
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,15-Nov,11:29,B9,0.119
BW25113,wt,JOE6970,20 ng/mL,15-Nov,11:29,C4,0.509
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,15-Nov,11:29,C5,0.412
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,15-Nov,11:29,C6,0.126
BW25113,d_acrAB,JOE6975,20 ng/mL,15-Nov,11:29,C7,0.126
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,15-Nov,11:29,C8,0.128
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,15-Nov,11:29,C9,0.121
BW25113,wt,JOE6970,10 ng/mL,15-Nov,11:29,D4,1.334
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,15-Nov,11:29,D5,1.269
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,15-Nov,11:29,D6,0.168
BW25113,d_acrAB,JOE6975,10 ng/mL,15-Nov,11:29,D7,0.169
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,15-Nov,11:29,D8,0.194
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,15-Nov,11:29,D9,0.162
BW25113,wt,JOE6970,5 ng/mL,15-Nov,11:29,E4,1.331
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,15-Nov,11:29,E5,1.294
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,15-Nov,11:29,E6,0.255
BW25113,d_acrAB,JOE6975,5 ng/mL,15-Nov,11:29,E7,0.271
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,15-Nov,11:29,E8,0.341
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,15-Nov,11:29,E9,0.287
BW25113,wt,JOE6970,2.5 ng/mL,15-Nov,11:29,F4,1.321
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,15-Nov,11:29,F5,1.258
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,15-Nov,11:29,F6,0.741
BW25113,d_acrAB,JOE6975,2.5 ng/mL,15-Nov,11:29,F7,0.82
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,15-Nov,11:29,F8,1.09
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,15-Nov,11:29,F9,0.728
BW25113,wt,JOE6970,1.25 ng/mL,15-Nov,11:29,G4,1.308
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,15-Nov,11:29,G5,1.239
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,15-Nov,11:29,G6,1.292
BW25113,d_acrAB,JOE6975,1.25 ng/mL,15-Nov,11:29,G7,1.292
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,15-Nov,11:29,G8,1.288
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,15-Nov,11:29,G9,1.297
BW25113,wt,JOE6970,0 ng/mL,15-Nov,11:29,H4,1.282
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,15-Nov,11:29,H5,1.231
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,15-Nov,11:29,H6,1.27
BW25113,d_acrAB,JOE6975,0 ng/mL,15-Nov,11:29,H7,1.267
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,15-Nov,11:29,H8,1.273
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,15-Nov,11:29,H9,1.274
BW25113,wt,JOE6970,10 ng/mL,17-Nov,11:29,A4,1.283
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,17-Nov,11:29,A5,1.027
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,17-Nov,11:29,A6,0.172
BW25113,d_acrAB,JOE6975,10 ng/mL,17-Nov,11:29,A7,0.164
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,17-Nov,11:29,A8,0.148
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,17-Nov,11:29,A9,0.147
BW25113,wt,JOE6970,5 ng/mL,17-Nov,11:29,B4,1.331
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,17-Nov,11:29,B5,1.269
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,17-Nov,11:29,B6,0.287
BW25113,d_acrAB,JOE6975,5 ng/mL,17-Nov,11:29,B7,0.272
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,17-Nov,11:29,B8,0.266
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,17-Nov,11:29,B9,0.254
BW25113,wt,JOE6970,2.5 ng/mL,17-Nov,11:29,C4,1.331
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,17-Nov,11:29,C5,1.249
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,17-Nov,11:29,C6,0.485
BW25113,d_acrAB,JOE6975,2.5 ng/mL,17-Nov,11:29,C7,0.406
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,17-Nov,11:29,C8,0.467
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,17-Nov,11:29,C9,0.459
BW25113,wt,JOE6970,1.25 ng/mL,17-Nov,11:29,D4,1.33
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,17-Nov,11:29,D5,1.251
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,17-Nov,11:29,D6,1.304
BW25113,d_acrAB,JOE6975,1.25 ng/mL,17-Nov,11:29,D7,1.317
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,17-Nov,11:29,D8,1.311
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,17-Nov,11:29,D9,1.328
BW25113,wt,JOE6970,10 ng/mL,22-Nov,11:29,A4,1.296
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,22-Nov,11:29,A5,1.228
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,22-Nov,11:29,A6,0.268
BW25113,d_acrAB,JOE6975,10 ng/mL,22-Nov,11:29,A7,0.283
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,22-Nov,11:29,A8,0.282
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,22-Nov,11:29,A9,0.279
BW25113,wt,JOE6970,5 ng/mL,22-Nov,11:29,B4,1.339
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,22-Nov,11:29,B5,1.258
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,22-Nov,11:29,B6,0.645
BW25113,d_acrAB,JOE6975,5 ng/mL,22-Nov,11:29,B7,0.718
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,22-Nov,11:29,B8,0.615
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,22-Nov,11:29,B9,0.681
BW25113,wt,JOE6970,2.5 ng/mL,22-Nov,11:29,C4,1.329
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,22-Nov,11:29,C5,1.252
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,22-Nov,11:29,C6,1.306
BW25113,d_acrAB,JOE6975,2.5 ng/mL,22-Nov,11:29,C7,1.314
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,22-Nov,11:29,C8,1.305
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,22-Nov,11:29,C9,1.31
BW25113,wt,JOE6970,80 ng/mL,29-Nov,11:29,A4,0.149
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,29-Nov,11:29,A5,0.129
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,29-Nov,11:29,A6,0.112
BW25113,d_acrAB,JOE6975,80 ng/mL,29-Nov,11:29,A7,0.115
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,29-Nov,11:29,A8,0.11
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,29-Nov,11:29,A9,0.11
BW25113,wt,JOE6970,40 ng/mL,29-Nov,11:29,B4,0.251
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,29-Nov,11:29,B5,0.196
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,29-Nov,11:29,B6,0.12
BW25113,d_acrAB,JOE6975,40 ng/mL,29-Nov,11:29,B7,0.123
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,29-Nov,11:29,B8,0.12
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,29-Nov,11:29,B9,0.116
BW25113,wt,JOE6970,20 ng/mL,29-Nov,11:29,C4,0.765
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,29-Nov,11:29,C5,0.475
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,29-Nov,11:29,C6,0.126
BW25113,d_acrAB,JOE6975,20 ng/mL,29-Nov,11:29,C7,0.131
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,29-Nov,11:29,C8,0.126
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,29-Nov,11:29,C9,0.123
BW25113,wt,JOE6970,10 ng/mL,29-Nov,11:29,D4,1.367
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,29-Nov,11:29,D5,1.228
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,29-Nov,11:29,D6,0.164
BW25113,d_acrAB,JOE6975,10 ng/mL,29-Nov,11:29,D7,0.176
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,29-Nov,11:29,D8,0.178
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,29-Nov,11:29,D9,0.163
BW25113,wt,JOE6970,5 ng/mL,29-Nov,11:29,E4,1.34
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,29-Nov,11:29,E5,1.249
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,29-Nov,11:29,E6,0.238
BW25113,d_acrAB,JOE6975,5 ng/mL,29-Nov,11:29,E7,0.249
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,29-Nov,11:29,E8,0.273
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,29-Nov,11:29,E9,0.256
BW25113,wt,JOE6970,2.5 ng/mL,29-Nov,11:29,F4,1.301
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,29-Nov,11:29,F5,1.238
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,29-Nov,11:29,F6,1.196
BW25113,d_acrAB,JOE6975,2.5 ng/mL,29-Nov,11:29,F7,1.274
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,29-Nov,11:29,F8,1.195
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,29-Nov,11:29,F9,1.26
BW25113,wt,JOE6970,1.25 ng/mL,29-Nov,11:29,G4,1.288
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,29-Nov,11:29,G5,1.201
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,29-Nov,11:29,G6,1.267
BW25113,d_acrAB,JOE6975,1.25 ng/mL,29-Nov,11:29,G7,1.311
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,29-Nov,11:29,G8,1.296
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,29-Nov,11:29,G9,1.267
BW25113,wt,JOE6970,0 ng/mL,29-Nov,11:29,H4,1.269
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,29-Nov,11:29,H5,1.213
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,29-Nov,11:29,H6,1.245
BW25113,d_acrAB,JOE6975,0 ng/mL,29-Nov,11:29,H7,1.277
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,29-Nov,11:29,H8,1.274
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,29-Nov,11:29,H9,1.241
BW25113,wt,JOE6970,0 ng/mL,17-Nov,11:29,H4,1.289
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,17-Nov,11:29,H5,1.235
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,17-Nov,11:29,H6,1.284
BW25113,d_acrAB,JOE6975,0 ng/mL,17-Nov,11:29,H7,1.287
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,17-Nov,11:29,H8,1.274
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,17-Nov,11:29,H9,1.292
BW25113,wt,JOE6970,0 ng/mL,22-Nov,11:29,H4,1.303
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,22-Nov,11:29,H5,1.231
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,22-Nov,11:29,H6,1.283
BW25113,d_acrAB,JOE6975,0 ng/mL,22-Nov,11:29,H7,1.297
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,22-Nov,11:29,H8,1.289
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,22-Nov,11:29,H9,1.293
BW25113,wt,JOE6970,80 ng/mL,8-Nov,11:59,D4,0.145
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,8-Nov,11:59,D5,0.128
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,8-Nov,11:59,D6,0.107
BW25113,d_acrAB,JOE6975,80 ng/mL,8-Nov,11:59,D7,0.117
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,8-Nov,11:59,D8,0.105
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,8-Nov,11:59,D9,0.108
BW25113,wt,JOE6970,40 ng/mL,8-Nov,11:59,E4,0.219
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,8-Nov,11:59,E5,0.177
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,8-Nov,11:59,E6,0.123
BW25113,d_acrAB,JOE6975,40 ng/mL,8-Nov,11:59,E7,0.118
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,8-Nov,11:59,E8,0.114
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,8-Nov,11:59,E9,0.115
BW25113,wt,JOE6970,20 ng/mL,8-Nov,11:59,F4,0.715
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,8-Nov,11:59,F5,0.57
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,8-Nov,11:59,F6,0.121
BW25113,d_acrAB,JOE6975,20 ng/mL,8-Nov,11:59,F7,0.146
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,8-Nov,11:59,F8,0.115
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,8-Nov,11:59,F9,0.121
BW25113,wt,JOE6970,10 ng/mL,8-Nov,11:59,G4,1.368
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,8-Nov,11:59,G5,1.335
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,8-Nov,11:59,G6,0.153
BW25113,d_acrAB,JOE6975,10 ng/mL,8-Nov,11:59,G7,0.213
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,8-Nov,11:59,G8,0.137
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,8-Nov,11:59,G9,0.156
BW25113,wt,JOE6970,0 ng/mL,8-Nov,11:59,H4,1.365
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,8-Nov,11:59,H5,1.328
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,8-Nov,11:59,H6,1.352
BW25113,d_acrAB,JOE6975,0 ng/mL,8-Nov,11:59,H7,1.359
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,8-Nov,11:59,H8,1.358
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,8-Nov,11:59,H9,1.37
BW25113,wt,JOE6970,80 ng/mL,10-Nov,11:59,C4,0.15
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,10-Nov,11:59,C5,0.133
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,10-Nov,11:59,C6,0.12
BW25113,d_acrAB,JOE6975,80 ng/mL,10-Nov,11:59,C7,0.119
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,10-Nov,11:59,C8,0.111
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,10-Nov,11:59,C9,0.111
BW25113,wt,JOE6970,40 ng/mL,10-Nov,11:59,D4,0.231
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,10-Nov,11:59,D5,0.21
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,10-Nov,11:59,D6,0.126
BW25113,d_acrAB,JOE6975,40 ng/mL,10-Nov,11:59,D7,0.127
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,10-Nov,11:59,D8,0.117
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,10-Nov,11:59,D9,0.12
BW25113,wt,JOE6970,20 ng/mL,10-Nov,11:59,E4,0.61
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,10-Nov,11:59,E5,0.577
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,10-Nov,11:59,E6,0.141
BW25113,d_acrAB,JOE6975,20 ng/mL,10-Nov,11:59,E7,0.14
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,10-Nov,11:59,E8,0.128
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,10-Nov,11:59,E9,0.125
BW25113,wt,JOE6970,10 ng/mL,10-Nov,11:59,F4,1.367
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,10-Nov,11:59,F5,1.319
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,10-Nov,11:59,F6,0.183
BW25113,d_acrAB,JOE6975,10 ng/mL,10-Nov,11:59,F7,0.18
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,10-Nov,11:59,F8,0.17
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,10-Nov,11:59,F9,0.164
BW25113,wt,JOE6970,5 ng/mL,10-Nov,11:59,G4,1.364
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,10-Nov,11:59,G5,1.304
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,10-Nov,11:59,G6,0.216
BW25113,d_acrAB,JOE6975,5 ng/mL,10-Nov,11:59,G7,0.209
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,10-Nov,11:59,G8,0.218
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,10-Nov,11:59,G9,0.225
BW25113,wt,JOE6970,0 ng/mL,10-Nov,11:59,H4,1.335
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,10-Nov,11:59,H5,1.262
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,10-Nov,11:59,H6,1.323
BW25113,d_acrAB,JOE6975,0 ng/mL,10-Nov,11:59,H7,1.613
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,10-Nov,11:59,H8,1.615
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,10-Nov,11:59,H9,1.563
BW25113,wt,JOE6970,80 ng/mL,15-Nov,11:59,A4,0.141
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,15-Nov,11:59,A5,0.124
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,15-Nov,11:59,A6,0.114
BW25113,d_acrAB,JOE6975,80 ng/mL,15-Nov,11:59,A7,0.114
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,15-Nov,11:59,A8,0.127
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,15-Nov,11:59,A9,0.111
BW25113,wt,JOE6970,40 ng/mL,15-Nov,11:59,B4,0.21
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,15-Nov,11:59,B5,0.139
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,15-Nov,11:59,B6,0.122
BW25113,d_acrAB,JOE6975,40 ng/mL,15-Nov,11:59,B7,0.122
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,15-Nov,11:59,B8,0.126
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,15-Nov,11:59,B9,0.118
BW25113,wt,JOE6970,20 ng/mL,15-Nov,11:59,C4,0.494
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,15-Nov,11:59,C5,0.4
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,15-Nov,11:59,C6,0.125
BW25113,d_acrAB,JOE6975,20 ng/mL,15-Nov,11:59,C7,0.125
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,15-Nov,11:59,C8,0.126
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,15-Nov,11:59,C9,0.121
BW25113,wt,JOE6970,10 ng/mL,15-Nov,11:59,D4,1.33
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,15-Nov,11:59,D5,1.27
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,15-Nov,11:59,D6,0.168
BW25113,d_acrAB,JOE6975,10 ng/mL,15-Nov,11:59,D7,0.167
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,15-Nov,11:59,D8,0.193
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,15-Nov,11:59,D9,0.162
BW25113,wt,JOE6970,5 ng/mL,15-Nov,11:59,E4,1.336
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,15-Nov,11:59,E5,1.303
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,15-Nov,11:59,E6,0.243
BW25113,d_acrAB,JOE6975,5 ng/mL,15-Nov,11:59,E7,0.261
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,15-Nov,11:59,E8,0.325
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,15-Nov,11:59,E9,0.275
BW25113,wt,JOE6970,2.5 ng/mL,15-Nov,11:59,F4,1.323
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,15-Nov,11:59,F5,1.258
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,15-Nov,11:59,F6,0.758
BW25113,d_acrAB,JOE6975,2.5 ng/mL,15-Nov,11:59,F7,0.846
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,15-Nov,11:59,F8,1.113
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,15-Nov,11:59,F9,0.748
BW25113,wt,JOE6970,1.25 ng/mL,15-Nov,11:59,G4,1.31
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,15-Nov,11:59,G5,1.24
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,15-Nov,11:59,G6,1.296
BW25113,d_acrAB,JOE6975,1.25 ng/mL,15-Nov,11:59,G7,1.295
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,15-Nov,11:59,G8,1.29
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,15-Nov,11:59,G9,1.302
BW25113,wt,JOE6970,0 ng/mL,15-Nov,11:59,H4,1.284
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,15-Nov,11:59,H5,1.233
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,15-Nov,11:59,H6,1.272
BW25113,d_acrAB,JOE6975,0 ng/mL,15-Nov,11:59,H7,1.268
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,15-Nov,11:59,H8,1.275
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,15-Nov,11:59,H9,1.276
BW25113,wt,JOE6970,10 ng/mL,17-Nov,11:59,A4,1.284
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,17-Nov,11:59,A5,1.029
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,17-Nov,11:59,A6,0.171
BW25113,d_acrAB,JOE6975,10 ng/mL,17-Nov,11:59,A7,0.163
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,17-Nov,11:59,A8,0.147
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,17-Nov,11:59,A9,0.147
BW25113,wt,JOE6970,5 ng/mL,17-Nov,11:59,B4,1.338
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,17-Nov,11:59,B5,1.274
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,17-Nov,11:59,B6,0.274
BW25113,d_acrAB,JOE6975,5 ng/mL,17-Nov,11:59,B7,0.258
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,17-Nov,11:59,B8,0.255
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,17-Nov,11:59,B9,0.245
BW25113,wt,JOE6970,2.5 ng/mL,17-Nov,11:59,C4,1.333
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,17-Nov,11:59,C5,1.253
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,17-Nov,11:59,C6,0.478
BW25113,d_acrAB,JOE6975,2.5 ng/mL,17-Nov,11:59,C7,0.398
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,17-Nov,11:59,C8,0.462
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,17-Nov,11:59,C9,0.453
BW25113,wt,JOE6970,1.25 ng/mL,17-Nov,11:59,D4,1.332
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,17-Nov,11:59,D5,1.254
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,17-Nov,11:59,D6,1.307
BW25113,d_acrAB,JOE6975,1.25 ng/mL,17-Nov,11:59,D7,1.322
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,17-Nov,11:59,D8,1.315
