Strain,Mutations,Number/ID,Levo Conc.,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,16:59,G3,0.937
BL21,wt,JOE2354,0 ng/mL,17-Nov,16:59,H2,1.159
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,16:59,H3,1.105
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,16:59,B2,0.136
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,16:59,B3,0.122
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,16:59,C2,0.216
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,16:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,16:59,D2,0.884
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,16:59,D3,0.145
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,16:59,E2,1.108
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,16:59,E3,0.268
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,16:59,F2,1.154
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,16:59,F3,0.925
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,16:59,G2,1.154
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,16:59,G3,1.015
BL21,wt,JOE2354,0 ng/mL,22-Nov,16:59,H2,1.15
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,16:59,H3,1.097
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,16:59,B2,0.162
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,16:59,B3,0.117
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,16:59,C2,0.203
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,16:59,C3,0.105
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,16:59,D2,0.949
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,16:59,D3,0.173
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,16:59,E2,1.117
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,16:59,E3,0.523
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,16:59,F2,1.158
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,16:59,F3,0.952
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,16:59,G2,1.162
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,16:59,G3,1.032
BL21,wt,JOE2354,0 ng/mL,2-Dec,16:59,H2,1.136
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,16:59,H3,1.087
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,17:29,C2,0.147
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,17:29,C3,0.14
BL21,wt,JOE2354,1.25 ng/mL,44882,17:29,D2,0.31
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,17:29,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,17:29,E2,0.802
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,17:29,E3,0.15
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,17:29,F2,1.119
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,17:29,F3,0.398
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,17:29,G2,1.162
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,17:29,G3,0.943
BL21,wt,JOE2354,0 ng/mL,17-Nov,17:29,H2,1.159
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,17:29,H3,1.106
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,17:29,B2,0.15
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,17:29,B3,0.119
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,17:29,C2,0.259
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,17:29,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,17:29,D2,0.881
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,17:29,D3,0.158
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,17:29,E2,1.103
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,17:29,E3,0.272
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,17:29,F2,1.152
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,17:29,F3,0.936
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,17:29,G2,1.155
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,17:29,G3,1.023
BL21,wt,JOE2354,0 ng/mL,22-Nov,17:29,H2,1.151
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,17:29,H3,1.094
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,17:29,B2,0.187
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,17:29,B3,0.114
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,17:29,C2,0.227
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,17:29,C3,0.105
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,17:29,D2,0.95
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,17:29,D3,0.201
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,17:29,E2,1.119
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,17:29,E3,0.537
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,17:29,F2,1.16
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,17:29,F3,0.96
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,17:29,G2,1.163
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,17:29,G3,1.036
BL21,wt,JOE2354,0 ng/mL,2-Dec,17:29,H2,1.137
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,17:29,H3,1.086
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,17:59,C2,0.165
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,17:59,C3,0.134
BL21,wt,JOE2354,1.25 ng/mL,44882,17:59,D2,0.359
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,17:59,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,17:59,E2,0.806
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,17:59,E3,0.162
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,17:59,F2,1.121
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,17:59,F3,0.411
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,17:59,G2,1.164
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,17:59,G3,0.951
BL21,wt,JOE2354,0 ng/mL,17-Nov,17:59,H2,1.16
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,17:59,H3,1.106
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,17:59,B2,0.171
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,17:59,B3,0.115
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,17:59,C2,0.307
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,17:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,17:59,D2,0.886
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,17:59,D3,0.179
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,17:59,E2,1.105
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,17:59,E3,0.273
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,17:59,F2,1.154
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,17:59,F3,0.947
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,17:59,G2,1.157
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,17:59,G3,1.033
BL21,wt,JOE2354,0 ng/mL,22-Nov,17:59,H2,1.152
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,17:59,H3,1.098
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,17:59,B2,0.216
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,17:59,B3,0.112
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,17:59,C2,0.254
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,17:59,C3,0.105
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,17:59,D2,0.948
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,17:59,D3,0.233
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,17:59,E2,1.119
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,17:59,E3,0.554
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,17:59,F2,1.161
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,17:59,F3,0.962
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,17:59,G2,1.164
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,17:59,G3,1.037
BL21,wt,JOE2354,0 ng/mL,2-Dec,17:59,H2,1.138
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,17:59,H3,1.088
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,18:29,C2,0.183
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,18:29,C3,0.129
BL21,wt,JOE2354,1.25 ng/mL,44882,18:29,D2,0.409
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,18:29,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,18:29,E2,0.812
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,18:29,E3,0.179
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,18:29,F2,1.123
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,18:29,F3,0.422
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,18:29,G2,1.167
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,18:29,G3,0.956
BL21,wt,JOE2354,0 ng/mL,17-Nov,18:29,H2,1.161
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,18:29,H3,1.106
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,18:29,B2,0.2
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,18:29,B3,0.112
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,18:29,C2,0.351
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,18:29,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,18:29,D2,0.89
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,18:29,D3,0.206
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,18:29,E2,1.108
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,18:29,E3,0.281
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,18:29,F2,1.155
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,18:29,F3,0.959
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,18:29,G2,1.155
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,18:29,G3,1.036
BL21,wt,JOE2354,0 ng/mL,22-Nov,18:29,H2,1.152
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,18:29,H3,1.102
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,18:29,B2,0.256
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,18:29,B3,0.11
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,18:29,C2,0.288
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,18:29,C3,0.105
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,18:29,D2,0.949
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,18:29,D3,0.269
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,18:29,E2,1.121
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,18:29,E3,0.566
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,18:29,F2,1.163
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,18:29,F3,0.97
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,18:29,G2,1.166
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,18:29,G3,1.041
BL21,wt,JOE2354,0 ng/mL,2-Dec,18:29,H2,1.14
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,18:29,H3,1.086
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,18:59,C2,0.206
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,18:59,C3,0.126
BL21,wt,JOE2354,1.25 ng/mL,44882,18:59,D2,0.466
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,18:59,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,18:59,E2,0.816
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,18:59,E3,0.2
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,18:59,F2,1.125
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,18:59,F3,0.433
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,18:59,G2,1.168
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,18:59,G3,0.963
BL21,wt,JOE2354,0 ng/mL,17-Nov,18:59,H2,1.162
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,18:59,H3,1.108
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,18:59,B2,0.234
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,18:59,B3,0.11
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,18:59,C2,0.407
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,18:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,18:59,D2,0.894
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,18:59,D3,0.244
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,18:59,E2,1.105
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,18:59,E3,0.288
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,18:59,F2,1.157
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,18:59,F3,0.964
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,18:59,G2,1.157
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,18:59,G3,1.041
BL21,wt,JOE2354,0 ng/mL,22-Nov,18:59,H2,1.153
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,18:59,H3,1.1
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,18:59,B2,0.291
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,18:59,B3,0.109
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,18:59,C2,0.329
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,18:59,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,18:59,D2,0.947
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,18:59,D3,0.312
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,18:59,E2,1.121
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,18:59,E3,0.582
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,18:59,F2,1.162
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,18:59,F3,0.975
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,18:59,G2,1.168
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,18:59,G3,1.039
BL21,wt,JOE2354,0 ng/mL,2-Dec,18:59,H2,1.14
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,18:59,H3,1.088
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,19:29,C2,0.226
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,19:29,C3,0.125
BL21,wt,JOE2354,1.25 ng/mL,44882,19:29,D2,0.512
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,19:29,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,19:29,E2,0.821
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,19:29,E3,0.222
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,19:29,F2,1.124
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,19:29,F3,0.444
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,19:29,G2,1.168
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,19:29,G3,0.966
BL21,wt,JOE2354,0 ng/mL,17-Nov,19:29,H2,1.164
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,19:29,H3,1.105
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,19:29,B2,0.269
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,19:29,B3,0.108
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,19:29,C2,0.47
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,19:29,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,19:29,D2,0.888
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,19:29,D3,0.282
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,19:29,E2,1.107
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,19:29,E3,0.293
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,19:29,F2,1.156
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,19:29,F3,0.965
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,19:29,G2,1.158
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,19:29,G3,1.04
BL21,wt,JOE2354,0 ng/mL,22-Nov,19:29,H2,1.152
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,19:29,H3,1.099
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,19:29,B2,0.321
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,19:29,B3,0.108
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,19:29,C2,0.38
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,19:29,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,19:29,D2,0.951
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,19:29,D3,0.346
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,19:29,E2,1.121
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,19:29,E3,0.591
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,19:29,F2,1.164
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,19:29,F3,0.974
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,19:29,G2,1.169
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,19:29,G3,1.039
BL21,wt,JOE2354,0 ng/mL,2-Dec,19:29,H2,1.141
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,19:29,H3,1.085
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,19:59,C2,0.247
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,19:59,C3,0.124
BL21,wt,JOE2354,1.25 ng/mL,44882,19:59,D2,0.539
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,19:59,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,19:59,E2,0.82
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,19:59,E3,0.254
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,19:59,F2,1.122
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,19:59,F3,0.452
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,19:59,G2,1.171
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,19:59,G3,0.971
BL21,wt,JOE2354,0 ng/mL,17-Nov,19:59,H2,1.164
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,19:59,H3,1.105
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,19:59,B2,0.31
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,19:59,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,19:59,C2,0.524
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,19:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,19:59,D2,0.889
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,19:59,D3,0.327
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,19:59,E2,1.105
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,19:59,E3,0.308
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,19:59,F2,1.158
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,19:59,F3,0.971
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,19:59,G2,1.159
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,19:59,G3,1.041
BL21,wt,JOE2354,0 ng/mL,22-Nov,19:59,H2,1.152
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,19:59,H3,1.098
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,19:59,B2,0.35
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,19:59,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,19:59,C2,0.431
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,19:59,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,19:59,D2,0.947
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,19:59,D3,0.386
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,19:59,E2,1.123
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,19:59,E3,0.602
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,19:59,F2,1.166
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,19:59,F3,0.976
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,19:59,G2,1.17
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,19:59,G3,1.038
BL21,wt,JOE2354,0 ng/mL,2-Dec,19:59,H2,1.142
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,19:59,H3,1.083
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,20:29,C2,0.258
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,20:29,C3,0.121
BL21,wt,JOE2354,1.25 ng/mL,44882,20:29,D2,0.567
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,20:29,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,20:29,E2,0.822
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,20:29,E3,0.286
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,20:29,F2,1.125
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,20:29,F3,0.459
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,20:29,G2,1.171
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,20:29,G3,0.974
BL21,wt,JOE2354,0 ng/mL,17-Nov,20:29,H2,1.165
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,20:29,H3,1.103
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,20:29,B2,0.342
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,20:29,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,20:29,C2,0.564
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,20:29,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,20:29,D2,0.886
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,20:29,D3,0.365
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,20:29,E2,1.104
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,20:29,E3,0.321
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,20:29,F2,1.161
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,20:29,F3,0.978
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,20:29,G2,1.161
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,20:29,G3,1.041
BL21,wt,JOE2354,0 ng/mL,22-Nov,20:29,H2,1.157
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,20:29,H3,1.098
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,20:29,B2,0.377
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,20:29,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,20:29,C2,0.465
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,20:29,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,20:29,D2,0.949
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,20:29,D3,0.429
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,20:29,E2,1.122
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,20:29,E3,0.619
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,20:29,F2,1.166
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,20:29,F3,0.98
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,20:29,G2,1.171
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,20:29,G3,1.039
BL21,wt,JOE2354,0 ng/mL,2-Dec,20:29,H2,1.14
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,20:29,H3,1.08
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,20:59,C2,0.261
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,20:59,C3,0.121
BL21,wt,JOE2354,1.25 ng/mL,44882,20:59,D2,0.592
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,20:59,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,20:59,E2,0.821
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,20:59,E3,0.317
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,20:59,F2,1.12
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,20:59,F3,0.471
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,20:59,G2,1.171
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,20:59,G3,0.971
BL21,wt,JOE2354,0 ng/mL,17-Nov,20:59,H2,1.165
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,20:59,H3,1.1
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,20:59,B2,0.367
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,20:59,B3,0.106
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,20:59,C2,0.599
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,20:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,20:59,D2,0.889
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,20:59,D3,0.405
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,20:59,E2,1.106
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,20:59,E3,0.334
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,20:59,F2,1.159
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,20:59,F3,0.976
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,20:59,G2,1.161
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,20:59,G3,1.04
BL21,wt,JOE2354,0 ng/mL,22-Nov,20:59,H2,1.154
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,20:59,H3,1.095
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,20:59,B2,0.392
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,20:59,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,20:59,C2,0.503
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,20:59,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,20:59,D2,0.951
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,20:59,D3,0.474
